model,animation_id,phase_ordinal,activation_animation_s,deactivation_animation_s,response,status,calibrated,gameplay_validated,timeline_source_sha256,attack_param_ids,source_references
c7100,3022,0,0.899999976,1.000000000,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3025,0,0.733333349,0.899999976,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3026,0,0.966666639,1.066666722,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3026,1,1.333333373,1.433333278,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3026,2,2.200000048,2.299999952,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3027,0,0.400000006,0.866666675,dodge,classified_estimate,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,71000170,src/attack_timings.rs;docs/enemy-coverage.json;docs/response-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3028,0,1.966666698,2.066666603,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3028,1,2.333333254,2.400000095,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3028,2,2.833333254,2.966666698,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3028,3,3.233333349,3.299999952,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3028,4,3.500000000,3.566666603,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3028,5,3.766666651,3.866666555,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3028,6,4.566666603,4.699999809,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3029,0,0.266666681,0.400000006,parry,classified_estimate,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3029,1,0.600000024,0.699999988,parry,classified_estimate,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3030,0,1.100000024,1.166666627,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3032,0,0.266666681,0.400000006,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3032,1,1.566666722,1.733333349,jump,classified_estimate,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,71000341,src/attack_timings.rs;docs/enemy-coverage.json;docs/response-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3035,0,0.533333361,0.633333325,parry,classified_estimate,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3037,0,0.733333349,0.866666675,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3038,0,0.600000024,0.766666651,parry,classified_estimate,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3040,0,1.966666698,2.066666603,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3040,1,2.299999952,2.400000095,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3040,2,2.799999952,2.966666698,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3040,3,3.166666746,3.299999952,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3041,0,0.166666672,0.266666681,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3041,1,0.466666669,0.566666663,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3041,2,1.266666651,1.399999976,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3042,0,1.666666627,1.899999976,parry,classified_estimate,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3043,0,2.000000000,2.166666746,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3045,0,0.466666669,0.600000024,parry,classified_estimate,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3048,0,1.100000024,1.266666651,jump,classified_estimate,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,71000293,src/attack_timings.rs;docs/enemy-coverage.json;docs/response-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3049,0,0.800000012,0.933333337,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3049,1,1.033333302,1.166666627,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3049,2,1.600000024,1.733333349,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3049,3,1.933333278,2.066666603,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3049,4,2.500000000,2.633333445,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3050,0,0.366666675,0.566666663,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3055,0,0.400000006,0.566666663,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3060,0,0.433333337,0.600000024,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3062,0,1.033333302,1.200000048,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3063,0,0.933333337,1.066666722,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3063,1,1.299999952,1.366666675,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3065,0,0.400000006,0.566666663,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3067,0,1.066666722,1.233333349,jump,classified_estimate,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,71000140,src/attack_timings.rs;docs/enemy-coverage.json;docs/response-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3068,0,0.933333337,1.066666722,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3068,1,1.299999952,1.366666675,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3070,0,0.500000000,0.600000024,parry,classified_estimate,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3071,0,0.433333337,0.566666663,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3075,0,0.933333337,1.100000024,parry,classified_estimate,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3076,0,0.433333337,0.600000024,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3080,0,0.966666639,1.200000048,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3091,0,0.633333325,0.766666651,parry,classified_estimate,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3091,1,1.000000000,1.133333325,parry,classified_estimate,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3092,0,1.266666651,1.366666675,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3092,1,1.633333325,1.700000048,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3092,2,2.133333445,2.266666651,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3092,3,2.500000000,2.599999905,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3092,4,2.766666651,2.866666555,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3092,5,3.066666603,3.166666746,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,3092,6,3.866666555,4.000000000,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,8602,0,0.633333325,0.766666651,parry,classified_estimate,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,8602,1,1.000000000,1.133333325,parry,classified_estimate,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,8603,0,1.266666651,1.366666675,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,8603,1,1.633333325,1.700000048,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,8603,2,2.133333445,2.266666651,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,8603,3,2.500000000,2.599999905,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,8603,4,2.766666651,2.866666555,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,8603,5,3.066666603,3.166666746,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7100,8603,6,3.866666555,4.000000000,unverified,extracted_unverified,false,false,e06646c58016c3beb044331eae74821c596913f848067ae4237e49e9b7e53af4,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3000,0,0.666666687,0.833333313,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3001,0,0.766666651,0.866666675,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3002,0,0.266666681,0.366666675,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3003,0,0.800000012,1.000000000,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3004,0,0.266666681,0.366666675,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3004,1,0.800000012,0.933333337,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3004,2,1.200000048,1.299999952,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3005,0,0.933333337,1.100000024,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3006,0,0.766666651,0.899999976,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3006,1,1.066666722,1.200000048,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3007,0,1.533333302,1.700000048,jump,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,71100140,src/attack_timings.rs;docs/enemy-coverage.json;docs/response-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3008,0,1.100000024,1.233333349,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3009,0,0.833333313,2.466666698,dodge,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,71100170,src/attack_timings.rs;docs/enemy-coverage.json;docs/response-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3010,0,0.533333361,0.666666687,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3010,1,0.833333313,0.933333337,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3015,0,0.933333337,1.200000048,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3016,0,0.966666639,1.166666627,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3019,0,1.433333278,1.533333302,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3021,0,0.833333313,2.466666698,dodge,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,71100170,src/attack_timings.rs;docs/enemy-coverage.json;docs/response-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3022,0,0.899999976,1.000000000,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3025,0,0.733333349,0.899999976,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3026,0,0.966666639,1.066666722,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3026,1,1.333333373,1.433333278,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3026,2,2.200000048,2.299999952,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3027,0,1.233333349,1.333333373,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3028,0,1.966666698,2.066666603,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3028,1,2.299999952,2.366666555,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3028,2,2.833333254,2.966666698,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3028,3,3.200000048,3.299999952,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3028,4,3.466666698,3.533333302,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3028,5,3.766666651,3.866666555,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3028,6,4.566666603,4.699999809,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3029,0,0.266666681,0.400000006,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3029,1,0.600000024,0.699999988,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3030,0,1.100000024,1.166666627,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3032,0,0.933333337,1.066666722,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3035,0,0.600000024,0.766666651,parry,classified_estimate,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
c7110,3037,0,0.733333349,0.866666675,unverified,extracted_unverified,false,false,f1268d17f9100e55f7270b08e1a1fd88346c227dcd8eead14365a37e72b745b9,,src/attack_timings.rs;docs/enemy-coverage.json;scripts/generate-attack-timings.py;scripts/attack_responses.py
